Moves,Played,WhiteWins,Draws,BlackWins,AvgElo
e2e4 e7e6 b1c3 b8c6 b2b3 b7b6 c1b2 c8b7 d1e2 d8f6 e1a1 e8a8 e2a6 d7d5 e4d5 e6d5 h1g3 h8g6 c1b1 c8b8 a6b7 b8b7 f2f4 d5d4,2,0,0,2,2753.0
e2e4 e7e6 b1c3 d7d5 b2b3 d5d4 c3e2 c7c5 f2f4 b8c6 g1f3 g8f6 e2g3 h7h5 f1d3 h5h4 g3e2 h4h3 g2g3 e6e5 f4e5 f6g4 d3b5 c8d7,1,0,0,1,2708.5
e2e4 e7e6 b1c3 d7d5 d2d4 d5e4 c3e4 b8d7 g1f3 g8f6 e4f6 d7f6 c2c3 f8e7 d1c2 b7b6 f1b5 c8d7 b5d3 c7c5 c1e3 d8c7 e1c1 c5c4,1,1,0,0,2775.0
e2e4 e7e6 b1c3 d7d5 d2d4 d5e4 c3e4 c8d7 g1f3 d7c6 e4g3 g8f6 f1d3 c6f3 d1f3 c7c6 c2c3 b8d7 e1g1 f8d6 g3e4 f6e4 f3e4 d7f6,2,2,0,0,2649.5
e2e4 e7e6 b1c3 d7d5 d2d4 d5e4 c3e4 c8d7 g1f3 d7c6 f1d3 b8d7 e1g1 g8f6 d1e2 f8e7 f1e1 c6e4 d3e4 f6e4 e2e4 c7c6 e4g4 e8g8,2,0,2,0,2737.5
e2e4 e7e6 b1c3 d7d5 d2d4 f8b4 e4d5 e6d5 f1d3 g8f6 g1e2 e8g8 e1g1 h7h6 e2g3 f8e8 h2h3 b8c6 c3e2 b4d6 c2c3 c6e7 f2f4 c7c5,2,0,0,2,2621.0
e2e4 e7e6 b1c3 d7d5 d2d4 f8b4 e4e5 c7c5 c1d2 a7a6 d1g4 e8f8 d4c5 b4c5 f1d3 b8c6 g1f3 g8e7 e1c1 d8c7 d1e1 c6b4 c1b1 b4d3,2,2,0,0,2706.0
e2e4 e7e6 b1c3 d7d5 d2d4 f8b4 e4e5 c7c5 c1d2 b4c3 b2c3 d8a5 d1g4 e8f8 g1f3 a5a4 f1d3 c5c4 d3e2 a4c2 h2h4 b8c6 h4h5 h7h6,2,2,0,0,2649.5
e2e4 e7e6 b1c3 d7d5 d2d4 g8f6 e4e5 f6d7 c3e2 c7c5 c2c3 b8c6 g1f3 f8e7 a2a3 a7a5 h2h4 b7b5 e2f4 c8a6 f1d3 d8b6 c1e3 b5b4,2,2,0,0,2769.0
e2e4 e7e6 b1c3 d7d5 d2d4 g8f6 e4e5 f6d7 f2f4 c7c5 g1f3 b8c6 c1e3 a7a6 a2a3 f8e7 d1d2 e8g8 f1d3 c5c4 d3e2 f7f6 e1g1 b7b5,2,2,0,0,2712.0
e2e4 e7e6 b1c3 d7d5 d2d4 g8f6 e4e5 f6d7 f2f4 c7c5 g1f3 b8c6 c1e3 a7a6 f1e2 b7b5 a2a3 d8b6 e1g1 c6d4 f3d4 c5d4 e3d4 f8c5,2,0,2,0,2632.5
e2e4 e7e6 b1c3 d7d5 d2d4 g8f6 e4e5 f6d7 f2f4 c7c5 g1f3 b8c6 c3e2 f8e7 g2g3 e8g8 c2c3 b7b5 a2a3 a7a5 f1h3 a5a4 e1g1 d7b6,2,0,0,2,2783.0
e2e4 e7e6 b1c3 d7d5 d2d4 g8f6 e4e5 f6e4 c3e4 d5e4 f1c4 a7a6 g1e2 b7b5 c4b3 c7c5 c2c3 c8b7 e1g1 b8c6 c1e3 d8h4 e2g3 e8c8,2,2,0,0,2742.0
e2e4 e7e6 b1c3 d7d5 e4d5 e6d5 d2d4 f7f5 f1d3 c7c6 g1f3 g8f6 c1g5 f8d6 e1g1 e8g8 c3e2 d8c7 c2c4 f6e4 d1c1 e4g5 c1g5 c7f7,4,0,4,0,3478.5
e2e4 e7e6 b1c3 d7d5 g1f3 d5d4 c3e2 c7c5 g2g3 b8c6 d2d3 e6e5 f1g2 h7h5 h2h4 f8e7 e1g1 g8f6 f3g5 f6g4 f2f3 g4e3 c1e3 d4e3,2,0,2,0,2666.5
e2e4 e7e6 b1c3 d7d5 g1f3 g8f6 d1e2 d5d4 c3b1 c7c5 d2d3 b8c6 g2g3 f8e7 f1g2 d8c7 e1g1 e6e5 b1d2 h7h5 h2h3 f6d7 c2c3 d7b6,2,0,2,0,2783.0
e2e4 e7e6 b1c3 d7d5 g1f3 g8f6 d2d3 d5e4 c3e4 f6e4 d3e4 d8d1 e1d1 b7b6 c1e3 c8b7 f3d2 b8d7 f2f3 f8c5 e3c5 d7c5 c2c3 e8e7,2,2,0,0,2811.0
e2e4 e7e6 b1c3 d7d5 g1f3 g8f6 e4d5 e6d5 d2d4 f8d6 h2h3 e8g8 f1d3 f8e8 c1e3 c7c5 e1g1 c5c4 d3e2 b8c6 e3g5 c8e6 b2b3 d6b4,2,0,2,0,2632.5
e2e4 e7e6 b1c3 d7d5 g1f3 g8f6 e4e5 f6d7 d2d4 c7c5 c3e2 b8c6 c2c3 b7b5 a2a3 a7a5 g2g3 c8a6 f1h3 b5b4 e1g1 b4c3 b2c3 f8e7,2,2,0,0,2611.0
e2e4 e7e6 b2b3 d7d5 c1b2 a7a6 d1e2 d5d4 g1f3 c7c5 g2g3 b8c6 e4e5 b7b5 f1g2 c8b7 e1g1 d8d7 d2d3 g8e7 b1d2 e7d5 d2e4 f8e7,2,0,2,0,2755.0
e2e4 e7e6 b2b3 d7d5 c1b2 a7a6 d1e2 g8f6 e4d5 f6d5 b1c3 b8c6 g1f3 b7b5 a2a4 b5b4 c3d5 d8d5 e1c1 c8b7 g2g3 e8c8 f1g2 h8g8,2,2,0,0,2639.5
e2e4 e7e6 b2b3 d7d5 c1b2 a7a6 g1e2 c7c5 e4d5 e6d5 g2g3 g8f6 f1g2 d5d4 e1g1 f8e7 b1a3 e8g8 a3c4 b8c6 f1e1 d8c7 e2f4 f8d8,2,0,2,0,2644.5
e2e4 e7e6 b2b3 d7d5 c1b2 d5e4 b1c3 g8f6 d1e2 f8e7 e1c1 a7a5 a2a4 e8g8 g2g4 b8c6 g4g5 f6d5 h2h4 c6d4 e2e4 d5b4 g1f3 e6e5,2,0,2,0,2663.0
e2e4 e7e6 b2b3 d7d5 c1b2 g8f6 e4d5 e6d5 g1f3 f8e7 f1e2 e8g8 e1g1 f8e8 f1e1 b8d7 d2d3 d7f8 b1d2 f8g6 e2f1 a7a5 f3e5 a5a4,2,0,0,2,2673.0
e2e4 e7e6 c2c4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 d4c6 b7c6 b1c3 e6e5 d1d3 f8c5 c1e3 c5e3 d3e3 d8b6 e3b6 a7b6 e1c1 e8e7,2,0,2,0,2780.0
e2e4 e7e6 c2c4 d7d5 c4d5 e6d5 d1b3 d5e4 f1c4 d8d7 d2d3 b8c6 d3e4 c6a5 b3c2 a5c4 c2c4 b7b5 c4c2 c8b7 g1e2 e8c8 e1g1 d7d3,2,0,0,2,2638.5
e2e4 e7e6 c2c4 d7d5 c4d5 e6d5 e4d5 g8f6 f1b5 b8d7 b1c3 f8e7 d2d4 e8g8 g1f3 d7b6 h2h3 b6d5 e1g1 c8e6 f1e1 c7c5 c1g5 a7a6,2,2,0,0,2734.5
e2e4 e7e6 d1e2 b7b6 g2g3 c8a6 d2d3 b8c6 f1g2 g7g5 h2h4 c6d4 e2d1 g5g4 c2c3 d4c6 d3d4 h7h5 g1e2 f8h6 c1h6 h8h6 e1g1 e6e5,2,2,0,0,2625.0
e2e4 e7e6 d1e2 b7b6 g2g3 c8b7 f1g2 f7f5 d2d3 g8f6 b1d2 b8c6 c2c3 f5e4 d3e4 e6e5 g1f3 a7a5 a2a4 b7a6 d2c4 f8c5 c1g5 h7h6,2,0,0,2,2625.0
e2e4 e7e6 d1e2 c7c5 g1f3 b8c6 b2b3 d7d6 g2g3 g7g6 c1b2 e6e5 f1g2 f8g7 d2d3 g8e7 e1g1 e8g8 b1d2 h7h6 a2a3 c8e6 c2c3 b7b5,1,0,0,1,2627.0
e2e4 e7e6 d1e2 c7c5 g1f3 b8c6 c2c3 e6e5 e2e3 g8f6 f1c4 f8e7 d2d3 e8g8 e1g1 a7a6 a2a4 d7d6 e3e2 h7h6 b1a3 c6a5 c4a2 c8d7,3,3,0,0,2695.5
e2e4 e7e6 d1e2 c7c5 g1f3 b8c6 c2c3 g8e7 d2d4 c5d4 c3d4 d7d5 b1c3 d5e4 e2e4 e7d5 f1c4 d5f6 e4h4 f8e7 e1g1 e8g8 f1d1 h7h6,2,0,0,2,2692.5
e2e4 e7e6 d1e2 c7c5 g1f3 b8c6 g2g3 d7d6 f1g2 g7g6 c2c3 f8g7 e1g1 g8e7 f1d1 d6d5 d2d3 e8g8 h2h4 e6e5 b1d2 c8g4 d2f1 d8d7,1,0,0,1,2631.0
e2e4 e7e6 d1e2 c7c5 g1f3 b8c6 g2g3 e6e5 f1g2 d7d6 e1g1 g8e7 c2c3 g7g6 b2b4 c5b4 c3b4 f8g7 b4b5 c6a5 c1a3 e8g8 a3b4 c8e6,2,0,0,2,2633.5
e2e4 e7e6 d1e2 c7c5 g1f3 b8c6 g2g3 e6e5 f1g2 g7g6 e1g1 f8g7 c2c3 g8e7 b1a3 e8g8 a3c2 d7d5 d2d3 h7h6 a2a3 d5d4 c3c4 a7a5,2,0,2,0,2653.5
e2e4 e7e6 d1e2 c7c5 g1f3 b8c6 g2g3 g7g6 f1g2 f8g7 d2d3 d7d6 e1g1 g8e7 c2c3 e8g8 f3h4 e6e5 f2f4 f7f5 c1e3 c8e6 b1d2 d8d7,1,0,1,0,2648.0
e2e4 e7e6 d1e2 c7c5 g1f3 b8c6 g2g3 g7g6 f1g2 f8g7 e1g1 e6e5 a2a3 d7d6 b2b4 g8f6 c2c3 a7a6 d2d3 e8g8 b1d2 b7b5 d2b3 d8e7,2,0,0,2,2668.0
e2e4 e7e6 d1e2 c7c5 g1f3 b8c6 g2g3 g7g6 f1g2 f8g7 e1g1 g8e7 c2c3 e8g8 b1a3 d7d5 e4e5 f7f6 d2d4 c5d4 c3d4 e7f5 a3c2 d8b6,2,0,2,0,2659.5
e2e4 e7e6 d1e2 c7c5 g1f3 b8c6 g2g3 g7g6 f1g2 f8g7 e1g1 g8e7 c2c3 e8g8 f1d1 e6e5 b1a3 d7d5 e4d5 e7d5 d2d3 f8e8 a3c4 b7b5,2,2,0,0,2672.0
e2e4 e7e6 d1e2 c7c5 g1f3 b8c6 g2g3 g7g6 f1g2 f8g7 e1g1 g8e7 c2c3 e8g8 f1d1 e6e5 b1a3 d7d5 e4d5 e7d5 d2d3 h7h6 a3c4 f8e8,2,0,0,2,2726.5
e2e4 e7e6 d1e2 c7c5 g1f3 b8c6 g2g3 g7g6 f1g2 f8g7 e1g1 g8e7 c2c3 e8g8 f1d1 e6e5 b1a3 d7d6 a3c2 f7f5 d2d3 g8h8 e4f5 g6f5,2,0,0,2,2694.0
e2e4 e7e6 d1e2 c7c5 g1f3 b8c6 g2g3 g7g6 f1g2 f8g7 h2h4 h7h5 e1g1 g8f6 c2c3 f6g4 f1d1 e6e5 a2a3 c6a5 b2b4 a5b3 a1a2 b3c1,2,0,0,2,2631.5
e2e4 e7e6 d1e2 c7c5 g2g3 b8c6 c2c3 g7g6 f1g2 f8g7 d2d3 d7d6 g1f3 g8e7 e1g1 e6e5 b1a3 e8g8 c1e3 f7f5 e2d2 g8h8 e3h6 f5f4,2,0,0,2,2680.5
e2e4 e7e6 d1e2 c7c5 g2g3 b8c6 c2c3 g7g6 f1g2 f8g7 d2d3 g8e7 f2f4 e8g8 g1f3 d7d6 e1g1 e6e5 b1a3 h7h6 a3c2 c8e6 c1e3 e5f4,2,0,2,0,2650.0
e2e4 e7e6 d1e2 c7c5 g2g3 b8c6 c2c3 g7g6 f1g2 f8g7 f2f4 g8e7 g1f3 e8g8 e1g1 d7d6 a2a4 a8b8 b1a3 a7a6 f1d1 c6a5 a3c4 a5b3,1,0,1,0,2719.0
e2e4 e7e6 d1e2 c7c5 g2g3 b8c6 c2c3 g7g6 f1g2 f8g7 f2f4 g8e7 g1f3 e8g8 e1g1 d7d6 b1a3 a8b8 g1h1 h7h6 a3c4 b7b5 c4e3 b5b4,2,0,0,2,2652.0
e2e4 e7e6 d1e2 c7c5 g2g3 b8c6 c2c3 g7g6 f1g2 f8g7 g1f3 g8e7 e1g1 d7d5 d2d3 h7h6 a2a3 b7b6 e4d5 e7d5 b1d2 c8b7 a3a4 e8g8,2,2,0,0,2632.5
e2e4 e7e6 d1e2 c7c5 g2g3 b8c6 c2c3 g7g6 f1g2 f8g7 g1f3 g8e7 e1g1 e8g8 d2d3 b7b6 h2h4 d7d5 f1d1 d5e4 d3e4 d8c7 b1a3 a7a6,1,1,0,0,2652.5
e2e4 e7e6 d1e2 c7c5 g2g3 b8c6 c2c3 g8f6 f1g2 d7d6 f2f4 f8e7 g1f3 e8g8 e1g1 a8b8 g1h1 b7b5 d2d4 d6d5 e4e5 f6e4 a2a3 a7a5,2,0,0,2,2632.0
e2e4 e7e6 d1e2 c7c5 g2g3 b8c6 f1g2 c6d4 e2d1 d7d5 b1c3 d5e4 c3e4 g8f6 e4f6 d8f6 c2c3 f6e5 g1e2 d4e2 d1e2 f8d6 a2a4 a7a5,1,0,1,0,2629.5
e2e4 e7e6 d1e2 c7c5 g2g3 b8c6 f1g2 g7g6 g1f3 f8g7 e1g1 d7d6 c2c4 g8e7 b1c3 e8g8 d2d3 a7a6 a2a4 b7b6 c1f4 h7h6 h2h4 c8b7,2,2,0,0,2710.5
e2e4 e7e6 d1e2 c7c5 g2g3 b8c6 f1g2 g7g6 g1f3 f8g7 e1g1 g8e7 c2c3 e6e5 a2a3 e8g8 b2b4 d7d6 d2d3 a7a6 c1e3 c5b4 a3b4 c8e6,2,0,2,0,2786.0
e2e4 e7e6 d1e2 c7c5 g2g3 b8c6 g1f3 g7g6 f1g2 f8g7 c2c3 g8e7 d2d3 e6e5 a2a3 a7a5 a3a4 e8g8 b1a3 d7d5 e1g1 h7h6 e4d5 e7d5,1,0,1,0,2731.5
e2e4 e7e6 d1e2 c7c5 g2g3 b8c6 g1f3 g7g6 f1g2 f8g7 e1g1 g8e7 c2c3 e8g8 d2d3 d7d6 c1e3 e6e5 f3h4 c8e6 f2f4 d8d7 b1d2 e5f4,2,0,2,0,2706.0
e2e4 e7e6 d1e2 c7c5 g2g3 b8c6 g1f3 g7g6 f1g2 f8g7 e1g1 g8e7 f1d1 c6d4 f3d4 c5d4 c2c3 e7c6 b1a3 e8g8 a3c2 d7d5 e4d5 e6d5,2,2,0,0,2678.0
e2e4 e7e6 d1e2 d7d5 e4d5 d8d5 b1c3 d5d8 b2b3 g8f6 c1b2 f8e7 e1c1 a7a5 a2a4 b8c6 g1f3 b7b6 c1b1 c8a6 e2e1 a6f1 h1f1 d8d7,2,0,2,0,3531.0
e2e4 e7e6 d1e2 d7d5 e4d5 d8d5 b1c3 d5d8 b2b3 g8f6 c1b2 f8e7 e1c1 a7a5 a2a4 b8c6 g1f3 b7b6 c3b5 c8b7 g2g4 c6b4 g4g5 f6d7,2,2,0,0,3612.0
e2e4 e7e6 d1e2 d7d5 e4d5 d8d5 b1c3 d5d8 b2b3 g8f6 c1b2 f8e7 e1c1 a7a5 g1f3 a5a4 c3a4 e8g8 a4c3 f6d5 a2a4 c7c6 h2h4 b7b5,2,2,0,0,3612.0
e2e4 e7e6 d1e2 d7d5 e4d5 d8d5 b1c3 d5d8 b2b3 g8f6 c1b2 f8e7 e1c1 e8g8 g2g4 c7c5 g4g5 f6d5 g1f3 b8c6 e2e4 f7f5 g5f6 d5f6,2,2,0,0,2805.5
e2e4 e7e6 d1e2 d7d5 e4d5 d8d5 b1c3 d5d8 b2b3 g8f6 c1b2 f8e7 g1f3 b7b6 e1c1 e8g8 g2g4 c8a6 e2e3 a6f1 h1f1 f6d5 e3e4 b8c6,2,2,0,0,3550.0
e2e4 e7e6 d1e2 d7d5 e4d5 d8d5 b1c3 d5d8 b2b3 g8f6 c1b2 f8e7 g2g4 a7a5 g1f3 f6d5 a2a4 d5c3 b2c3 b8c6 c3g7 h8g8 g7b2 g8g4,2,0,2,0,3550.0
e2e4 e7e6 d1e2 d7d5 e4d5 d8d5 b1c3 d5d8 b2b3 g8f6 c1b2 f8e7 g2g4 a7a5 g1f3 f6d5 a2a4 d5c3 d2c3 b7b6 h1g1 e8g8 f1g2 c8b7,2,2,0,0,3531.0
e2e4 e7e6 d1e2 d7d5 e4d5 d8d5 b1c3 d5d8 g2g3 c8d7 f1g2 d7c6 g1f3 g8f6 e1g1 f8e7 b2b3 e8g8 c1b2 f8e8 a1d1 b7b6 f1e1 c6b7,2,0,2,0,2624.0
e2e4 e7e6 d1e2 d7d5 e4d5 g8f6 b1c3 f8d6 d2d4 e8g8 c1g5 h7h6 g5f6 d8f6 e1c1 e6d5 c3d5 f6g5 d5e3 b8c6 g1f3 g5a5 c1b1 c6b4,2,2,0,0,2638.5
e2e4 e7e6 d1e2 e8e7 d2d4 e7e8 b1c3 d7d6 f2f4 g8e7 g1f3 g7g6 c1e3 a7a6 e1c1 f8g7 d4d5 e6d5 e4d5 b8d7 e3d4 e8f8 e2d2 d7f6,2,0,0,2,2736.0
e2e4 e7e6 d1e2 f8e7 d2d3 d7d5 g1f3 g8f6 g2g3 c7c5 f1g2 b8c6 e1g1 a7a5 e4e5 f6d7 c2c4 d7b6 b1c3 e8g8 h2h4 c6d4 f3d4 c5d4,2,0,0,2,2632.0
e2e4 e7e6 d1e2 f8e7 d2d4 d7d5 g1f3 g8f6 b1d2 c7c5 d4c5 e8g8 e4d5 e6d5 d2b3 a7a5 a2a4 b8a6 c1e3 f8e8 e2d1 a6c5 b3d4 f6g4,3,3,0,0,2684.0
e2e4 e7e6 d1e2 f8e7 g1f3 d7d5 d2d3 c7c5 g2g3 b8c6 f1g2 g8f6 e1g1 e8g8 e4e5 f6d7 c2c4 d5c4 d3c4 b7b6 f1d1 d8c7 b1c3 a7a6,1,0,0,1,2617.0
e2e4 e7e6 d1e2 f8e7 g1f3 d7d5 d2d3 g8f6 g2g3 b7b5 e4e5 f6d7 h2h4 c7c5 f1h3 b8c6 e1g1 h7h6 f1e1 b5b4 h4h5 a7a5 c1f4 a5a4,2,0,2,0,2665.5
e2e4 e7e6 d1e2 f8e7 g1f3 d7d5 d2d3 g8f6 g2g3 c7c5 f1g2 b8c6 e1g1 b7b5 f1e1 c8b7 c1f4 d8b6 b1d2 h7h6 a2a4 a7a6 a4b5 a6b5,2,0,0,2,2651.0
e2e4 e7e6 d1e2 f8e7 g1f3 d7d5 e4e5 c7c5 g2g3 b8c6 f1g2 g8h6 e1g1 h6f5 c2c3 c5c4 b2b3 b7b5 b1a3 c8a6 a3c2 h7h5 h2h3 d8b6,2,2,0,0,2651.0
e2e4 e7e6 d1e2 f8e7 g1f3 d7d5 e4e5 c7c5 g2g3 g8h6 f1g2 h6f5 e1g1 b8c6 c2c3 a8b8 a2a4 a7a6 d2d3 b7b5 a4b5 a6b5 b1d2 d8b6,2,2,0,0,2651.0
e2e4 e7e6 d1e2 f8e7 g1f3 d7d5 e4e5 g8h6 g2g3 c7c5 c2c3 b8c6 f1g2 h6f5 d2d3 b7b5 e1g1 c8b7 b1a3 b5b4 a3c2 b4c3 b2c3 a8b8,2,0,0,2,2651.0
e2e4 e7e6 d1e2 f8e7 g2g3 c7c5 f1g2 b8c6 g1f3 d7d6 e1g1 g8f6 c2c3 e8g8 d2d4 c5d4 c3d4 d6d5 e4e5 f6e4 b1d2 e4d2 c1d2 d8b6,2,2,0,0,2611.5
e2e4 e7e6 d1h5 d7d5 d2d3 c7c5 g2g3 g8f6 h5e2 b8c6 e4e5 c6d4 e2d1 f6d7 c2c3 d4c6 f2f4 g7g5 g1f3 g5g4 f3h4 h7h5 h2h3 h8g8,2,2,0,0,2746.0
e2e4 e7e6 d2d3 b7b6 g2g3 c8b7 f1g2 f7f5 b1d2 g8f6 d1e2 f8c5 g1h3 e8g8 e1g1 f5e4 d2e4 f6e4 g2e4 b7e4 e2e4 b8c6 h3g5 g7g6,2,2,0,0,2646.0
e2e4 e7e6 d2d3 c7c5 b1d2 b8c6 g1f3 g7g6 g2g3 f8g7 f1g2 g8e7 e1g1 e8g8 c2c3 d7d6 a2a3 a7a5 a3a4 e6e5 d2c4 h7h6 f1e1 c8e6,2,2,0,0,2646.0
e2e4 e7e6 d2d3 c7c5 b1d2 b8c6 g1f3 g7g6 g2g3 f8g7 f1g2 g8e7 e1g1 e8g8 c2c3 d7d6 d2b3 b7b5 d3d4 c5d4 c3d4 a7a5 c1e3 a5a4,1,1,0,0,2645.0
e2e4 e7e6 d2d3 c7c5 b1d2 b8c6 g2g3 d7d5 f1g2 g8e7 h2h4 e6e5 h4h5 c8e6 g1f3 f7f6 g2h3 e6h3 h1h3 d8d7 h3h1 e8c8 d1e2 c8b8,2,0,0,2,2724.0
e2e4 e7e6 d2d3 c7c5 b1d2 b8c6 g2g3 g7g6 f1g2 f8g7 f2f4 d7d6 g1f3 g8e7 h2h4 h7h5 e1g1 b7b6 c2c3 c8b7 f3g5 d8d7 g2h3 c6d8,1,0,1,0,2658.5
e2e4 e7e6 d2d3 c7c5 b1d2 b8c6 g2g3 g7g6 f1g2 f8g7 f2f4 g8e7 g1f3 d7d6 e1g1 e8g8 a2a3 b7b5 d1e1 a7a5 g3g4 f7f5 h2h3 f5g4,2,0,0,2,2647.0
e2e4 e7e6 d2d3 c7c5 b1d2 b8c6 g2g3 g7g6 f1g2 f8g7 f2f4 g8e7 g1f3 e8g8 e1g1 d7d6 f1e1 b7b5 g3g4 f7f5 e4f5 e6f5 g4g5 c8b7,2,2,0,0,2740.0
e2e4 e7e6 d2d3 c7c5 b1d2 b8c6 g2g3 g7g6 f1g2 f8g7 g1e2 g8e7 e1g1 e8g8 c2c3 b7b5 d2b3 d7d6 d3d4 c5d4 b3d4 a8b8 a2a4 b5b4,1,0,1,0,2731.0
e2e4 e7e6 d2d3 c7c5 b1d2 b8c6 g2g3 g7g6 f1g2 f8g7 g1f3 g8e7 e1g1 d7d6 a2a4 e8g8 f1e1 e6e5 d2c4 h7h6 c2c3 c8e6 a1b1 a7a6,2,2,0,0,2690.5
e2e4 e7e6 d2d3 c7c5 b1d2 b8c6 g2g3 g7g6 f1g2 f8g7 g1f3 g8e7 e1g1 e8g8 c2c3 b7b5 a2a3 a7a5 f1e1 d7d6 d2f1 c8b7 h2h4 b5b4,2,0,0,2,2627.0
e2e4 e7e6 d2d3 c7c5 g1f3 b8c6 g2g3 d7d6 f1g2 g8f6 e1g1 f8e7 f1e1 e8g8 c2c3 e6e5 h2h3 c8e6 a2a3 h7h6 b2b4 b7b5 c1e3 a7a5,1,0,1,0,2756.5
e2e4 e7e6 d2d3 c7c5 g1f3 b8c6 g2g3 g7g6 d3d4 c5d4 f3d4 a7a6 d4c6 b7c6 c2c4 f8g7 f1g2 g8e7 e1g1 d7d6 b1c3 e8g8 c1g5 d8c7,1,1,0,0,2715.5
e2e4 e7e6 d2d3 c7c5 g1f3 b8c6 g2g3 g7g6 f1g2,1,0,1,0,2607.0
e2e4 e7e6 d2d3 c7c5 g1f3 b8c6 g2g3 g7g6 f1g2 f8g7 e1g1 g8e7 c2c3 d7d5 d1e2 e8g8 h2h4 e6e5 h4h5 c8g4 h5h6 g7h8 b1a3 d5d4,2,0,0,2,2653.5
e2e4 e7e6 d2d3 c7c5 g1f3 b8c6 g2g3 g7g6 f1g2 f8g7 e1g1 g8e7 c2c3 e6e5 a2a3 e8g8 b2b4 d7d5 b1d2,1,0,1,0,2636.0
e2e4 e7e6 d2d3 c7c5 g1f3 b8c6 g2g3 g7g6 f1g2 f8g7 e1g1 g8e7 f1e1 e8g8 c2c3 e6e5 a2a3 d7d5 b2b4 c5b4 a3b4 b7b5 b1d2 c8g4,1,0,1,0,2652.5
e2e4 e7e6 d2d3 c7c5 g1f3 b8c6 g2g3 g8e7 f1g2 g7g6 h2h4 h7h6 c2c3 f8g7 b1a3 e6e5 h4h5 g6g5 f3h2 d7d6 g3g4 c8e6 d1e2 d8d7,2,0,2,0,2686.5
e2e4 e7e6 d2d3 c7c5 g1f3 b8c6 g2g3 g8e7 f1g2 g7g6 h2h4 h7h6 e1g1 f8g7 c2c3 e6e5 d3d4 e5d4 c3d4 c5d4 e4e5 d7d6 f3d4 d6e5,2,0,0,2,2673.0
e2e4 e7e6 d2d3 c7c5 g1f3 d7d5 d1e2 g8f6 g2g3 b8c6 f1g2 f8e7 e1g1 e8g8 a2a4 b7b6 c1f4 c8a6 e4e5 f6d7 h2h4 f8e8 f1e1 f7f6,2,0,2,0,2634.5
e2e4 e7e6 d2d3 c7c5 g2g3 b8c6 f1g2 f8e7 g1f3 g8f6 e1g1 d7d6 f1e1 e8g8 c2c3 b7b5 d3d4 c8b7 d4d5 e6d5 e4d5 c6a5 f3h4 d8d7,1,1,0,0,2665.5
e2e4 e7e6 d2d3 c7c5 g2g3 b8c6 f1g2 g7g6 c1e3 d7d6 c2c3 f8g7 f2f4 g8e7 g1f3 e8g8 e1g1 b7b6 b1d2 c8b7 e3f2 d8d7 d1e2 f7f5,1,0,0,1,2666.5
e2e4 e7e6 d2d3 c7c5 g2g3 b8c6 f1g2 g7g6 c2c3 f8g7 g1f3 g8e7 d3d4 d7d5 e4e5 d8b6 d4c5 b6c5 d1e2 h7h6 h2h4 c8d7 b1d2 c5b6,2,0,2,0,2719.0
e2e4 e7e6 d2d3 c7c5 g2g3 b8c6 f1g2 g7g6 f2f4 f8g7 g1f3 g8e7 e1g1 e8g8 b1c3 d7d6 c1e3 b7b6 d3d4 c5d4 f3d4 c8a6 f1f2 a8c8,2,0,2,0,2657.5
e2e4 e7e6 d2d3 c7c5 g2g3 b8c6 f1g2 g7g6 g1f3 f8g7 e1g1 d7d5 b1d2 g8f6 f1e1 e8g8 d1e2 e6e5 e4d5 f6d5 c2c3 c8f5 a2a4 f8e8,2,0,0,2,2624.5
e2e4 e7e6 d2d3 c7c5 g2g3 b8c6 f1g2 g7g6 g1f3 f8g7 e1g1 g8e7 c2c3 e8g8 c1e3 b7b6 d3d4 c5d4 f3d4 c8a6 f1e1 c6e5 b1a3 d7d5,1,1,0,0,2700.0
e2e4 e7e6 d2d3 c7c5 g2g3 b8c6 f1g2 g7g6 g1f3 f8g7 e1g1 g8e7 c2c3 e8g8 f1e1 e6e5 b1a3 d7d6 a3c2 h7h6 a2a3 c8e6 b2b4 b7b6,1,0,1,0,2785.5
e2e4 e7e6 d2d3 c7c5 g2g3 g7g6 f1g2 f8g7 g1f3 b8c6 e1g1 g8e7 c2c3 d7d5 f1e1 b7b6 e4e5 h7h6 h2h4 a7a5 a2a4 c8a6 b1a3 d8c7,2,2,0,0,2690.5
e2e4 e7e6 d2d3 c7c6 b1d2 b7b6 g1f3 c8b7 g2g3 d7d6 f1g2 b8d7 e1g1 g8f6 f1e1 f8e7 d2c4 d6d5 c4e5 d7e5 f3e5 c6c5 e4d5 b7d5,2,0,0,2,2751.5
e2e4 e7e6 d2d3 d7d5 b1d2 b7b6 g1f3 c8b7 e4d5 b7d5 g2g3 g8f6 f1g2 f8e7 e1g1 e8g8 f1e1 b8d7 d2e4 a7a5 c1f4 a5a4 a2a3 h7h6,2,0,0,2,2653.0
e2e4 e7e6 d2d3 d7d5 b1d2 b7b6 g1f3 g8f6 c2c3 c7c5 f1e2 f8e7 e1g1 a7a5 f1e1 e8g8 e4e5 f6d7 d2f1 b8c6 d3d4 c8a6 e2a6 a8a6,1,1,0,0,2738.0
